row,room_id,host_id,room_type,address,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,latitude,longitude,name
6111,25379908,191619229,Private room,Bellevue,12,5,2,1,1,69,47.582975,-122.191026,Seattle 别墅/private Room for you in Bellevue 98004
6112,25380744,17047695,Entire home/apt,Seattle,20,5,4,1,1,100,47.651416,-122.341244,Wallingford Guest Suite
6113,25381145,3166566,Entire home/apt,Seattle,13,5,4,1,1,100,47.572691,-122.307207,Modern Beacon Hill Guest Suite
6114,25388246,185513125,Private room,Redmond,2,,1,1,1,95,47.673246,-122.121729,Idylwood Park Private Room
6115,25388414,191619229,Private room,Bellevue,21,5,1,1,1,69,47.582756,-122.189709,Seattle 98004 Cozy Rm 和 Private Bath in W Bellevue
6116,25394602,42151996,Entire home/apt,Seattle,34,5,2,0,1,110,47.620773,-122.295708,New Garden Studio in Madison Valley
6117,25396547,20939105,Entire home/apt,Seattle,31,5,4,1,1,79,47.530983,-122.361293,Longfellow Creek Sanctuary in West Seattle
6118,25396898,40335071,Entire home/apt,Kirkland,16,5,2,1,1,99,47.670028,-122.202936,DOWNTOWN KIRKLAND - LUXURY PENTHOUSE!
6119,25398702,166446054,Entire home/apt,Seattle,22,5,8,3,2,175,47.6414,-122.314773,*VIEW HOME* Minutes from UW & Capitol Hill
6120,25415556,776719,Entire home/apt,Seattle,1,,2,1,1,110,47.616466,-122.324919,Belmont
6121,25427166,119687911,Private room,Seattle,3,5,2,1,1.5,145,47.664263,-122.348613,Private Comfy Room In Warm Hardwood House
6122,25427908,5269812,Entire home/apt,Seattle,19,5,6,2,2,165,47.558366,-122.289024,"Modern & Hip Artsy Oasis! Walk To Train, Shops!"
6123,25428030,191956735,Private room,Seattle,2,,3,1,1,25,47.605454,-122.332502,Beautiful Queen Anne One Bedroom.
6124,25429913,171492692,Entire home/apt,Seattle,0,,7,3,2.5,365,47.706023,-122.31531,Heron House
6125,25430088,191975561,Entire home/apt,Seattle,14,4.5,4,1,1,89,47.573776,-122.291652,THE HIDDEN COTTAGE
6127,25444751,86157147,Entire home/apt,Seattle,27,5,4,1,1,115,47.611015,-122.330589,Your Home in Seattle
6128,25450282,17976114,Entire home/apt,Seattle,4,5,6,3,2.5,425,47.674699,-122.377066,3BR Modern House BALLARD-Seattle
6129,25454741,595610,Entire home/apt,Seattle,28,4.5,2,0,1,55,47.612595,-122.327933,Centrally located Studio near Convention Center!
6130,25455988,595610,Entire home/apt,Seattle,27,4.5,2,0,1,60,47.612215,-122.327294,Bright Studio walking dist to Convention Center.
6131,25457326,187299990,Private room,Seattle,22,5,2,1,1,80,47.60592,-122.284928,3 M's in Madrona AirBnB
6132,25458324,401953,Private room,Seattle,23,5,2,1,1,73,47.663657,-122.302883,Private bed/bath near University of WA
6133,25458599,54812088,Entire home/apt,Seattle,7,5,10,3,2.5,150,47.618919,-122.299895,"Berlin Wall: Luxury 3 bed/2.5 bath, great location"
6134,25461344,58059680,Entire home/apt,Seattle,21,4.5,8,3,2.5,180,47.527051,-122.322943,Modern 3BR South Park Townhome
6135,25462363,192199283,Entire home/apt,Seattle,14,5,2,1,1,125,47.61976,-122.322897,"Classy, Boutique Apartment in Seattle"
6136,25463350,10355369,Entire home/apt,Seattle,5,5,2,0,1,95,47.620721,-122.321687,Perfect location! Capitol Hill studio w good taste
6137,25479165,4963359,Entire home/apt,Seattle,33,5,6,2,1,115,47.574328,-122.31211,"Beautiful, centrally-located home on light rail"
6138,25485508,25321758,Entire home/apt,Seattle,20,4.5,2,1,1,60,47.614689,-122.297471,Central District Mother in Law
6139,25487189,138924514,Entire home/apt,Seattle,1,,6,3,2,164,47.677001,-122.355456,Crafstman Charmer only 1 Block from Phinney Ave! Perfect Location!
6140,25487561,74305,Entire home/apt,Seattle,20,5,6,2,1,170,47.614605,-122.348114,Soothing and Comfortable Oasis in Seattle's Belltown
6141,25488685,2273784,Entire home/apt,Kirkland,3,4.5,6,1,1,159,47.663634,-122.20821,Condo in Kirkland near (Hidden by Airbnb) . View to the lake!
6142,25490529,192384957,Entire home/apt,Seattle,26,5,3,1,1,125,47.608441,-122.2913,Elegant Madrona Studio Apartment close to Downtown
6143,25492380,34387570,Private room,Seattle,25,5,2,1,1,50,47.59586,-122.293147,Quiet Room in LGBTQ-Friendly Victorian House!
6144,25493165,42710251,Entire home/apt,Kirkland,5,4,5,1,0,43,47.655431,-122.207901,Sport yacht Luxurious Kirkland boater’s paradise
6145,25493481,23165254,Entire home/apt,Seattle,17,4.5,10,2,1,99,47.662058,-122.379504,"DOWNTOWN BALLARD SEATTLE! SLEEPS 10, 5 BEDS!!!"
6146,25510353,192506392,Entire home/apt,Seattle,18,5,5,2,1,125,47.657796,-122.349364,Stylish 2 BD in Lively Fremont - Near Amazon
6147,25512975,54812088,Entire home/apt,Seattle,28,4.5,12,4,3.5,111,47.619306,-122.299929,"The Library: 4 bedroom house, great location, sleeps 12"
6148,25515494,164739997,Entire home/apt,Seattle,12,5,4,0,1,119,47.672659,-122.358488,Phinney Ridge Studio
6149,25517820,119659845,Private room,Seattle,38,5,2,1,1,32,47.659168,-122.347699,"Cozy, light and bright room with a garden view"
6150,25518760,188787499,Entire home/apt,Seattle,28,5,4,0,1,85,47.57445,-122.305925,Urban Garden Suite
6151,25521162,10686097,Entire home/apt,Seattle,34,5,9,3,3,150,47.64855,-122.355301,Comfort and Grace Perched on Queen Anne Hill
6152,25522021,5325813,Entire home/apt,Seattle,24,5,4,2,1,120,47.60545,-122.297555,Cabin in the City
6153,25522201,83669366,Private room,Seattle,19,5,2,1,1,30,47.515636,-122.358747,Private room (1 Qn bed) in a modern house - C
6154,25522851,75191775,Entire home/apt,Seattle,18,5,2,1,1,65,47.581603,-122.403066,A Cozy Private Getaway at Alki Beach
6155,25524991,37461306,Entire home/apt,Seattle,11,5,4,2,2.5,109,47.66199,-122.352785,"Spacious 3BR Townhome w Murphy-Bed, Patio, FirePit"
6156,25526930,1202954,Entire home/apt,Seattle,1,,8,4,2.5,220,47.63658,-122.367438,Charming Mid century modern fully renovated home
6157,25534616,8534462,Entire home/apt,Seattle,2,,3,0,1,70,47.611559,-122.342043,Ultra-Modern Studio F
6158,25538577,192693420,Entire home/apt,Seattle,38,5,5,3,2,129,47.639919,-122.324379,Modern 3BR Home - Space Needle & Lake Union View
6159,25539576,123919866,Entire home/apt,Seattle,0,,6,3,1,195,47.693922,-122.368636,Greenwood Cottage
6160,25541096,12796487,Private room,Seattle,2,,3,1,5,165,47.618063,-122.309141,Stargazer Room
6161,25544037,188036815,Entire home/apt,Kirkland,7,4.5,6,3,1,120,47.717335,-122.199515,Welcome to Kirkland 3 bd cute little house
6162,25548453,192750021,Entire home/apt,Seattle,45,5,2,1,1,95,47.537583,-122.394807,Ravendell - Private Guesthouse on Lincoln Park
6163,25551802,86893100,Entire home/apt,Seattle,17,5,3,2,1,149,47.626622,-122.355475,"Queen Anne Tower, 2 Br. Sweeping City, Sound Views"
6164,25567558,17226758,Entire home/apt,Seattle,22,5,4,2,1,110,47.677985,-122.371613,Seattle Cobble-Creek Corner
6165,25573872,83669366,Private room,Seattle,14,5,2,1,1,30,47.515632,-122.358645,Private room (1 Qn bed) in a modern house - B
6166,25576528,83669366,Private room,Seattle,14,5,2,1,1,30,47.51633,-122.358945,Private room (1 Qn bed) in a modern house - A
6167,25582819,54812088,Entire home/apt,Seattle,15,5,25,7,4.5,204,47.629528,-122.301277,"Tuscan Villa · Tuscan Villa; 7 bedroom/4.5 bath, sleeps 25, views"
6168,25583974,54812088,Entire home/apt,Seattle,8,4.5,9,3,3.5,115,47.622456,-122.298743,"The Gallery: 3 bedrooms, each with en-suite bath!"
6169,25585275,16870907,Entire home/apt,Seattle,24,5,2,0,1,43,47.685385,-122.348255,Brand NEW Green Lake Studio on a quiet street
6170,25595580,153839107,Private room,Seattle,12,4.5,1,1,1.5,36,47.538166,-122.3564,Private room (G&T) in Seattle No.4
6171,25610459,141629867,Private room,Seattle,3,4.5,4,1,1,48,47.510958,-122.341884,Noelle Room 15% discount
6172,25618985,41190810,Entire home/apt,Seattle,22,4.5,3,1,1,89,47.661388,-122.359259,Spacious Fremont Hideaway
6173,25624096,55352056,Entire home/apt,Seattle,11,4.5,2,1,1,129,47.607416,-122.337815,Modern Downtown 1 Bdrm A Block from Pike Place Mkt
6174,25633935,152252914,Entire home/apt,Kirkland,6,4.5,4,1,1,125,47.672932,-122.2056,Lakeview Flat
6175,25641750,23165254,Entire home/apt,Seattle,6,4.5,6,1,1,99,47.639329,-122.365196,"GREAT DOWNTOWN LOCATON ""THE MCGRAW"""
6176,25643461,26967583,Entire home/apt,Seattle,21,3.5,5,0,1,50,47.601749,-122.327243,"Large, Bright & Clean in International District!"
6177,25664899,4874276,Entire home/apt,Seattle,26,4.5,2,0,1,85,47.611218,-122.330647,Adjacent to Convention Center Studio Pike Place
6178,25669000,595610,Entire home/apt,Seattle,22,4,2,0,1,60,47.613593,-122.327153,Convenient Studio close to Convention Center!
6179,25670292,595610,Entire home/apt,Seattle,32,4.5,2,0,1,60,47.613823,-122.327931,Sunny Studio blocks from the Convention Center!
6180,25677714,1297102,Entire home/apt,Seattle,0,,7,4,3,229,47.634285,-122.349884,Beautiful 4BR/3BA Queen Anne Home
6181,25679717,192044598,Entire home/apt,Seattle,8,5,2,1,1,169,47.607777,-122.327602,"Beautiful 1Bdrm near Swedish, Harborview, Virginia Mason, & Convention - CL"
6184,25683001,16633964,Private room,Seattle,14,5,2,1,1,68,47.654373,-122.346653,*Ace location* | Heavenly King Bed | Private Bath
6185,25683378,16633964,Private room,Seattle,8,5,2,1,1,55,47.654462,-122.345004,*Ace location* | Two Twin Beds | Private Bath
6186,25685413,37433814,Private room,Seattle,31,5,2,1,1,69,47.617057,-122.301986,Private bed/bath amazing location! 43” 4K SmartTV
6187,25690435,159245117,Entire home/apt,Seattle,24,5,6,3,2.5,225,47.659259,-122.351465,Upscale 3BR Townhouse w/ Rooftop Deck
6188,25708773,192044598,Entire home/apt,Seattle,23,5,2,0,1,140,47.607408,-122.329203,Amazing location on First Hill - perfect for business travel! - GC
6190,25725786,9605860,Entire home/apt,Seattle,5,5,6,3,2.5,249,47.534968,-122.375049,Old Apple Trees Guest House
6191,25727148,153922220,Entire home/apt,Seattle,21,5,4,1,1,56,47.597215,-122.288131,"Hidden gem - 1BR, free parking, near lake and dt"
6192,25736941,138885843,Entire home/apt,Seattle,17,5,4,2,2,106,47.618864,-122.296667,Peaceful and Relaxing Apartment with a Scenic Roof Deck
6193,25742762,29186258,Entire home/apt,Bellevue,10,4.5,5,2,1,128,47.619106,-122.193764,2B apt/2 parking at heart of downtown
6195,25745348,192044598,Entire home/apt,Seattle,3,5,2,1,1,190,47.60764,-122.327098,"Beautiful 1 Bdrm +Den, by Swedish, Harborview, Virginia, and Convention Ctr -ND"
6196,25747200,15082394,Entire home/apt,Seattle,7,4.5,5,2,2,99,47.608263,-122.338063,Water PNW Views 2BD Pool/deck/grill/free parking!!
6197,25754867,176236589,Entire home/apt,Seattle,24,5,4,1,1,99,47.537655,-122.382937,Modern West Seattle Unit with Puget Sound Views
6198,25767173,75604397,Entire home/apt,Seattle,10,5,6,3,2,140,47.682481,-122.348283,Greenlake/Phinney Updated Garden Home
6200,25770686,5486995,Private room,Seattle,59,5,2,1,1,45,47.568468,-122.291856,"Elegance, Luxury, & Comfort close to Light Rail"
6201,25773168,91494683,Entire home/apt,Seattle,7,4.5,4,1,1,78,47.660644,-122.397439,BRAND NEW! ★ Modern Seattle Condo ★ Sleeps 4
6202,25779638,26967583,Private room,Seattle,22,4.5,2,1,2,25,47.659715,-122.323948,Coral Room Full Bedroom 10 min drive to downtown
6203,25779997,8534462,Entire home/apt,Seattle,3,3,3,0,1,70,47.609676,-122.341831,Pike Place 100 Walkscore Studio 1
6204,25780319,8534462,Entire home/apt,Seattle,0,,3,1,1,80,47.610627,-122.34134,Pike Place 100 Walkscore 1BD 2
6205,25780737,18668299,Private room,Seattle,41,4.5,2,1,2,54,47.623669,-122.320059,"Capitol Hill & Broadway Home Room#E, Free Parking"
6206,25781184,71745609,Entire home/apt,Seattle,54,5,5,2,1,81,47.640007,-122.353791,Best location! Light and spacious 2 bdrm. Apt.
6207,25781216,193753428,Entire home/apt,Seattle,0,,2,1,1,95,47.558388,-122.383175,Spacious condo blocks from the Junction
6208,25781596,38871901,Entire home/apt,Seattle,27,4.5,4,2,1,59,47.547239,-122.297998,Beacon Hill Cozy Home with Two Bedrooms
6209,25782292,26967583,Entire home/apt,Seattle,15,4,4,0,1,60,47.614017,-122.312172,Clean and Modern Studio in Capitol Hill.
6210,25784064,9760374,Private room,Seattle,9,5,2,1,1,60,47.551125,-122.312089,Pan's Den: Private Room and Bathroom
6211,25784710,38871901,Private room,Seattle,1,,2,1,1,40,47.548317,-122.297891,Cozy Room on Beacon Hill Near City Center #101
6213,25788648,8534462,Entire home/apt,Seattle,1,,3,1,1,80,47.610378,-122.341008,Pike Place 100 Walkscore 1BD 6
6214,25788891,8534462,Entire home/apt,Seattle,1,,3,0,1,70,47.611032,-122.341009,Pike Place 100 Walkscore Studio 2
6215,25789118,8534462,Entire home/apt,Seattle,2,,3,0,1,70,47.610852,-122.341061,Pike Place 100 Walkscore Studio 3
6216,25789346,8534462,Entire home/apt,Seattle,3,4,3,1,1,80,47.610772,-122.340289,Pike Place 100 Walkscore 1BD 3
6217,25789574,8534462,Entire home/apt,Seattle,1,,3,1,1,80,47.610576,-122.341493,Pike Place 100 Walkscore 1BD 5
6218,25789816,8534462,Entire home/apt,Seattle,2,,3,1,1,80,47.609762,-122.339888,Pike Place 100 Walkscore 1BD 7
6219,25790088,8534462,Entire home/apt,Seattle,1,,3,1,1,80,47.611041,-122.34170399999999,Pike Place 100 Walkscore 1BD 1
6220,25790330,8534462,Entire home/apt,Seattle,1,,3,1,1,80,47.610772,-122.340274,Pike Place 100 Walkscore 1BD 8
6221,25791834,182691084,Private room,Bellevue,11,5,2,1,1,65,47.595763,-122.170887,Quiet bedroom with A/C in heart of Bellevue
6222,25796573,140236800,Entire home/apt,Seattle,15,4.5,10,3,2,146,47.612608,-122.312852,3BR Townhouse w/ Rooftop Patio on Capitol Hill
6223,25798983,94706699,Entire home/apt,Seattle,35,5,2,1,1,105,47.614631,-122.339742,"★1BD-STUNNING Balcony Water View, Modern Suite★"
6224,25804925,8534462,Entire home/apt,Seattle,0,,3,1,1,80,47.609287,-122.340037,Pike Place 100 Walkscore 1BD 4
6225,25809603,28420265,Entire home/apt,Seattle,34,5,5,2,1,103,47.559273,-122.384072,Light-filled Storybook Cottage ♥ Walk Everywhere!
6226,25816497,4942505,Private room,Seattle,6,4.5,2,1,1,62,47.576686,-122.408892,Guest room at fabulous beach house
6227,25820794,174053254,Entire home/apt,Seattle,42,5,4,0,1,90,47.614201,-122.348824,5 blocks from Pike Place/3 BEDS/POOL/FREE PARKING
6228,25833193,83669366,Private room,Seattle,20,5,4,1,1,50,47.515576,-122.357834,Private Master Room In A Modern House
6229,25836070,193710558,Entire home/apt,Seattle,28,5,2,0,1,71,47.61257,-122.320076,Brand New Studio - Capitol Hill Including AC/W&D
6230,25838179,50995881,Entire home/apt,Seattle,51,5,3,1,1,49,47.60799,-122.337955,Chic Pike Place Condo WS 99
6231,25840273,49454418,Private room,Seattle,5,5,6,3,1,150,47.667526,-122.308744,Classic Craftsman in University District / Seattle
6232,25844086,16453069,Entire home/apt,Seattle,25,5,2,0,1,60,47.602765,-122.316149,Modern&Central Studio in South Capitol Hill
6233,25848539,138924514,Entire home/apt,Seattle,1,,4,1,1,184,47.609545,-122.342649,Stunning Vintage Apartment Steps to Pike Place Market with Sweeping Water Views!
6234,25866615,194341025,Entire home/apt,Seattle,32,5,4,1,1,80,47.614015,-122.349522,Beautiful Apt Downtown Seattle 97 Walking Score
6235,25869587,8158369,Entire home/apt,Seattle,6,5,3,1,1,75,47.579075,-122.314788,"Spacious, One-Bedroom With Light-Rail Access"
6236,25870982,4730169,Entire home/apt,Seattle,51,5,6,1,1,50,47.604579,-122.320232,Artax eco Loft near downtown
6237,25871125,82961680,Entire home/apt,Seattle,9,4.5,2,1,1,88,47.622089,-122.332497,Domicile – New Premium Apt Near Amzn - Chroma SLU
6238,25872260,44468083,Entire home/apt,Seattle,27,4.5,12,4,2,99,47.511025,-122.24242,House with Lake View
6239,25874095,74166005,Entire home/apt,Seattle,14,4.5,6,2,2,150,47.559573,-122.289131,Modern 2 bed/2 bath townhome minutes to light rail
6240,25874570,148727299,Private room,Bellevue,1,,1,1,2,35,47.610407,-122.128412,FOUR SEAS
6241,25885782,26967583,Shared room,Seattle,8,4,1,1,1,20,47.642429,-122.303746,The Brooklyn Room - Shared Coed (Left Bed)
6242,25890879,2950527,Private room,Kirkland,18,5,2,1,1.5,25,47.714444,-122.204012,A basic room
6244,25893700,2704797,Entire home/apt,Seattle,0,,4,2,1,95,47.512141,-122.371769,"Peaceful, Cozy West Seattle House"
6245,25894320,33588946,Entire home/apt,Seattle,30,5,2,1,1,85,47.552887,-122.377887,Garden Suite in West Seattle
6246,25894869,43811,Entire home/apt,Seattle,21,5,3,1,1,100,47.623851,-122.326896,1 bedroom w/parking on Capitol Hill(walk score 91)
6247,25895493,187221721,Entire home/apt,Seattle,43,5,6,2,2,120,47.605641,-122.306345,"Private, Modern 2 bd/2ba Cottage: Central Seattle"
6248,25896487,194607395,Entire home/apt,Seattle,23,5,8,3,3.5,110,47.671421,-122.389948,Modern 3 bd Gem in the Heart of Ballard
6249,25896751,170418406,Private room,Seattle,9,5,1,1,1,35,47.693813,-122.367706,Sweet room
6250,25898095,190503425,Entire home/apt,Seattle,39,5,6,2,2.5,205,47.653469,-122.356216,2B/2.5Bath home in downtown Fremont monthly rates
6251,25902519,84212376,Private room,Seattle,2,,2,1,1,55,47.663158,-122.315591,Modern apartment near UW (Independent room)
6252,25907019,45174778,Private room,Bellevue,3,3.5,1,1,1,28,47.652263,-122.152261,Private room near Microsoft B1
6253,25908175,4730169,Entire home/apt,Seattle,66,5,4,0,1,50,47.605892,-122.318887,First Hill Modern Design Near Downtown
6254,25908648,1793071,Entire home/apt,Seattle,14,5,2,1,1,75,47.599184,-122.298004,Modern One Bedroom on Quiet and Green Street
6255,25911520,131677032,Entire home/apt,Seattle,33,4.5,4,2,1,89,47.706276,-122.312993,Little House in Seattle
6256,25911571,18668299,Entire home/apt,Seattle,20,4.5,2,1,1,54,47.673677,-122.354213,Comfy & Clean Suite By Green Lake
6257,25916505,194776741,Entire home/apt,Seattle,25,5,6,3,2.5,180,47.676132,-122.393276,Terrific 3 Bedroom Townhouse
6258,25916551,194776736,Private room,Seattle,3,5,2,1,1,70,47.676168,-122.384715,Brand new private bedroom + bath in Ballard w/ AC!
6259,25943915,35019430,Entire home/apt,Seattle,4,5,8,3,2.5,115,47.639301,-122.323921,"Panoramic Views Space Needle, Lake Union, Olympics"
6260,25944791,15082394,Entire home/apt,Seattle,8,4.5,6,2,1.5,125,47.609377,-122.339809,Birds Eye view of the Emerald City 2BD 2BTh! Pool!
6261,25946070,195021977,Private room,Seattle,36,5,2,1,1,75,47.69448,-122.305884,Private bedroom - sunroom
6262,25946713,30304047,Entire home/apt,Seattle,20,5,4,0,1,125,47.613711,-122.348173,Bright Studio in the Heart of Seattle
6263,25947717,25273190,Private room,Seattle,8,5,2,1,1.5,85,47.650194,-122.385988,Modern Industrial Townhouse - Private Bedroom
6264,25950747,19932967,Entire home/apt,Seattle,23,5,2,1,1,95,47.627512,-122.346186,Explore Seattle from Queen Anne Homebase
6265,25951195,40613006,Entire home/apt,Seattle,6,5,6,3,2,149,47.6414,-122.323794,Modern townhome in heart of Eastlake/Lake Union
6266,25952108,3235445,Entire home/apt,Seattle,19,5,4,2,1,91,47.672949,-122.371567,The Blue House Garden Apartment.
6269,25953013,20695746,Entire home/apt,Seattle,15,5,5,2,2,250,47.614811,-122.312366,New! Lux. contemporary condo on Cap. Hill
6270,25965097,140601291,Entire home/apt,Seattle,43,5,3,1,1,75,47.631754,-122.359982,*Perfectly Walk-able  Apartment for Sightseeing!*
6271,25966547,5486995,Private room,Seattle,35,4.5,2,1,1,40,47.569664,-122.290961,"Comfort, Luxury, & Elegance close to Light Rail"
6272,25968681,19799814,Entire home/apt,Seattle,47,5,2,1,1,80,47.607999,-122.340832,Seattle Waterfront Pike Place Studio
6273,25970336,82961680,Entire home/apt,Seattle,6,4.5,2,1,1,88,47.622811,-122.33301,Domicile – New Premium Apt By Amazon - Chroma SLU
6274,25972812,14722902,Private room,Seattle,50,4.5,2,1,1,39,47.646987,-122.358824,"Craftsman Townhome in Queen Anne, steps to Fremont"
